Site_Chr	Peak Id	Site_Pos	Mapped_Chr	Mapped_Pos	0	10	20	30	40	50	60	90	120	150	Val_init	Val_fit	SSR	BGD	Residency in Minutes	0	10	20	30	40	50	60	90	120	150
chrIV	Peak543	546180	chrIV	546348	-0.318822	-0.453452	-0.492083	-0.143821	-0.271449	-0.122897	-0.174732	-0.183336	-0.094825	-0.07444	1.00E-03	2.82E-04	4.62E-02	8.81E-01	59.1759185256486	-0.345503	-0.345503	-0.345503	-0.34569	-0.340862	-0.325255	-0.299689	-0.200784	-0.101846	-0.016768
chrXII	Peak109	922324	chrXII	922213	-2.504379	-3.010413	-2.60905	-1.831091	-1.619965	-1.181717	-0.744067	-0.843281	-0.869699	-0.154505	1.00E-03	2.76E-04	2.31E-01	3.14E-01	60.4479726717134	-2.424105	-2.424105	-2.424105	-2.42607	-2.37593	-2.221045	-1.987662	-1.236553	-0.611772	-0.114897
chrXII	Peak211	370782	chrXII	370757	-2.123551	-2.825712	-2.490967	-1.668328	-1.543738	-1.149535	-0.707407	-0.861006	-0.907209	-0.07472	1.00E-03	2.80E-04	2.14E-01	3.55E-01	59.5090597782788	-2.212506	-2.212506	-2.212506	-2.214207	-2.170708	-2.03532	-1.828459	-1.144612	-0.562239	-0.095335
chrXVI	Peak287	425490	chrXVI	425540	-0.554884	-0.894217	-0.262643	-0.698731	-0.377395	-0.576473	-0.131642	-0.188454	-0.256323	-0.10148	5.00E-04	2.79E-04	1.13E-01	8.00E-01	59.7687975557909	-0.584012	-0.584012	-0.584012	-0.584331	-0.576107	-0.549542	-0.506124	-0.339124	-0.173088	-0.030594
chrXII	Peak438	651292	chrXII	651152	-1.448784	-1.224579	-1.354157	-0.724067	-0.927876	-0.807558	-0.47165	-0.431888	-0.466563	-0.109656	2.00E-03	2.80E-04	1.16E-01	6.18E-01	59.5021549895473	-1.159392	-1.159392	-1.159392	-1.16008	-1.142378	-1.08563	-0.994177	-0.654496	-0.329749	-0.056314
chrXIV	Peak452	613295	chrXIV	613327	-0.955017	-1.051783	-1.204227	-0.547324	-0.798931	-0.598202	-0.510821	-0.253042	-0.43125	-0.100054	2.00E-03	2.76E-04	9.50E-02	6.92E-01	60.3677069471399	-0.918322	-0.918322	-0.918322	-0.918838	-0.905524	-0.862635	-0.792964	-0.529015	-0.270945	-0.051048
chrIII	Peak062	58882	chrIII	59230	-1.275468	-1.914785	-1.613118	-1.211246	-1.029132	-0.843315	-0.635786	-0.369332	-0.524586	-0.234457	1.00E-03	2.74E-04	1.70E-01	5.29E-01	60.8573905641103	-1.476851	-1.476851	-1.476851	-1.477764	-1.454279	-1.379332	-1.259755	-0.825872	-0.420892	-0.082962
chrVII	Peak064	371368	chrVII	371291	-1.847773	-2.167926	-1.980797	-1.454911	-1.213232	-0.84412	-0.480385	-0.527811	-0.838201	-0.152489	2.00E-03	2.74E-04	2.96E-01	4.37E-01	60.8439493856221	-1.838462	-1.838462	-1.838462	-1.839705	-1.80783	-1.707083	-1.549134	-0.998153	-0.504059	-0.098935
chrXII	Peak081	924739	chrXII	924669	-1.92702	-2.520976	-1.99201	-1.595401	-1.310917	-0.969093	-0.556579	-0.574532	-0.62842	-0.268054	5.00E-04	2.74E-04	2.64E-01	4.06E-01	60.8924989209849	-1.972116	-1.972116	-1.972116	-1.973498	-1.938089	-1.826643	-1.653242	-1.05812	-0.532829	-0.104954
chrXIV	Peak244	22801	chrXIV	22997	-1.51321	-1.656989	-1.981666	-1.203223	-1.287811	-0.863641	-0.621009	-0.540957	-0.641612	-0.136421	4.00E-03	2.75E-04	1.49E-01	5.06E-01	60.7118095397681	-1.561779	-1.561779	-1.561779	-1.562766	-1.537401	-1.456633	-1.328271	-0.866706	-0.439959	-0.085441
chrXIII	Peak342	453667	chrXIII	453786	-0.997134	-1.2856	-1.21614	-0.744031	-0.700979	-0.525416	-0.375854	-0.283485	-0.342822	-0.239058	2.00E-03	2.75E-04	1.67E-01	6.53E-01	60.504523015618	-1.044913	-1.044913	-1.044913	-1.045511	-1.030105	-0.98056	-0.900334	-0.598806	-0.306561	-0.058532
chrVII	Peak498	98232	chrVII	97650	-0.162052	-0.190534	-0.456858	-0.407398	-0.224523	-0.308651	-0.149881	-0.089793	-0.132955	-0.051852	2.00E-03	2.74E-04	3.16E-02	8.97E-01	60.7602369454808	-0.298412	-0.298412	-0.298412	-0.298569	-0.294513	-0.281372	-0.259801	-0.175861	-0.091211	-0.017925
chrXIII	Peak703	774176	chrXIII	773235	-0.669915	-0.999134	-1.000814	-0.742378	-0.736743	-0.659187	-0.432221	-0.22183	-0.349533	-0.145324	1.00E-03	2.72E-04	6.53E-02	7.15E-01	61.3836463162692	-0.845342	-0.845342	-0.845342	-0.845806	-0.83386	-0.795302	-0.732482	-0.492694	-0.256074	-0.053232
chrXV	Peak022	1004241	chrXV	1004024	-1.737558	-2.002425	-1.944798	-1.247284	-1.542642	-1.066606	-0.727486	-0.577494	-0.692815	-0.150667	4.00E-03	2.69E-04	1.29E-01	4.70E-01	61.8718920201841	-1.700816	-1.700816	-1.700816	-1.701907	-1.673873	-1.584782	-1.443881	-0.942673	-0.484071	-0.1043
chrXI	Peak046	67914	chrXI	67893	-1.744651	-2.55348	-2.004731	-1.494981	-1.368824	-0.80473	-0.519342	-0.65591	-0.709406	-0.217115	5.00E-04	2.68E-04	2.76E-01	4.23E-01	62.2775213397041	-1.898731	-1.898731	-1.898731	-1.900007	-1.86729	-1.763861	-1.601881	-1.038	-0.532988	-0.118477
chrII	Peak118	181499	chrII	181273	-2.050856	-2.037759	-2.479064	-1.517551	-1.518449	-1.152168	-0.641769	-0.68551	-0.602781	-0.253932	5.00E-04	2.70E-04	1.87E-01	4.04E-01	61.7071860733299	-1.980623	-1.980623	-1.980623	-1.981997	-1.946798	-1.835906	-1.663221	-1.069397	-0.544044	-0.115331
chrXV	Peak215	216479	chrXV	216368	-2.104791	-2.665713	-2.2093	-1.578791	-1.378419	-1.068715	-0.561766	-0.700193	-0.79927	-0.195204	4.00E-03	2.69E-04	2.63E-01	3.81E-01	61.9311622745086	-2.08761	-2.08761	-2.08761	-2.089098	-2.050995	-1.931358	-1.746213	-1.117778	-0.568642	-0.122717
chrV	Peak261	85271	chrV	85260	-2.062881	-2.54203	-2.289647	-1.655013	-1.532515	-1.111375	-0.754032	-0.687634	-0.759734	-0.212806	4.00E-03	2.67E-04	1.88E-01	3.78E-01	62.4268123658526	-2.099898	-2.099898	-2.099898	-2.101389	-2.063215	-1.943318	-1.757759	-1.127781	-0.577061	-0.12955
chrVII	Peak276	228631	chrVII	228514	-1.590088	-1.585008	-1.864693	-1.011209	-1.236527	-0.916126	-0.668554	-0.609781	-0.566622	-0.145124	4.00E-03	2.67E-04	1.12E-01	5.28E-01	62.358003032345	-1.477757	-1.477757	-1.477757	-1.478651	-1.455684	-1.38225	-1.264849	-0.836734	-0.434672	-0.097586
chrII	Peak389	466434	chrII	466370	-0.613345	-0.353764	-0.653634	-0.429228	-0.420071	-0.389384	-0.207432	-0.282165	-0.36604	0.058615	2.00E-03	2.69E-04	5.43E-02	8.26E-01	62.0369484620606	-0.507093	-0.507093	-0.507093	-0.507358	-0.500511	-0.478324	-0.441932	-0.300596	-0.158249	-0.034841
chrII	Peak453	136122	chrII	136186	-0.634206	-0.682343	-0.624	-0.463325	-0.382442	-0.379614	-0.26305	-0.22353	-0.049827	-0.272153	1.00E-03	2.71E-04	7.76E-02	7.95E-01	61.5683856683082	-0.598572	-0.598572	-0.598572	-0.59889	-0.590685	-0.564128	-0.520649	-0.352592	-0.184329	-0.038995
chrII	Peak595	304326	chrII	304185	-0.794938	-0.798805	-0.850833	-0.546335	-0.653164	-0.429227	-0.214352	-0.218671	-0.423344	-0.089664	5.00E-04	2.67E-04	1.04E-01	7.48E-01	62.3917113859258	-0.742739	-0.742739	-0.742739	-0.743135	-0.73293	-0.699913	-0.645947	-0.438201	-0.231051	-0.052276
chrXVI	Peak017	520350	chrXVI	520320	-1.87306	-2.460178	-2.010476	-1.545739	-1.241184	-1.004424	-0.534893	-0.603712	-0.743371	-0.233113	5.00E-04	2.65E-04	2.61E-01	4.14E-01	62.9616981324049	-1.935904	-1.935904	-1.935904	-1.937205	-1.903861	-1.798465	-1.633577	-1.060788	-0.548699	-0.128395
chrIV	Peak040	539105	chrIV	539265	-1.573334	-2.26396	-1.743043	-1.248831	-1.167654	-0.768929	-0.498765	-0.481577	-0.732504	-0.202501	5.00E-04	2.64E-04	2.63E-01	4.80E-01	63.056696040998	-1.662279	-1.662279	-1.662279	-1.663317	-1.636657	-1.55171	-1.416883	-0.933293	-0.486758	-0.114961
chrVI	Peak042	106698	chrVI	106791	-1.615037	-1.871591	-2.122363	-1.334521	-1.377652	-0.969046	-0.549457	-0.580373	-0.827948	-0.130546	4.00E-03	2.64E-04	1.98E-01	4.69E-01	63.1413105054765	-1.706132	-1.706132	-1.706132	-1.707208	-1.679587	-1.591673	-1.452412	-0.955161	-0.49811	-0.118307
chrII	Peak086	165263	chrII	165203	-1.681478	-2.017678	-1.896395	-1.406883	-1.340432	-0.916873	-0.586621	-0.57829	-0.757926	-0.172857	2.00E-03	2.63E-04	1.91E-01	4.63E-01	63.2924932191587	-1.731616	-1.731616	-1.731616	-1.732713	-1.704567	-1.615025	-1.473333	-0.968572	-0.505682	-0.121359
chrIV	Peak123	1429267	chrIV	1429626	-0.554951	-0.939329	-0.641942	-0.4978	-0.209703	-0.323433	-0.279343	-0.189104	-0.260958	-0.164589	2.00E-03	2.64E-04	1.32E-01	7.79E-01	63.2252889016351	-0.648829	-0.648829	-0.648829	-0.649167	-0.640453	-0.61221	-0.565927	-0.386548	-0.206172	-0.049641
chrX	Peak344	220365	chrX	220425	-0.758776	-0.996718	-1.067997	-0.814801	-0.762265	-0.351155	-0.374528	-0.440692	-0.490598	-0.045644	2.00E-03	2.63E-04	1.15E-01	6.97E-01	63.4773851024417	-0.904005	-0.904005	-0.904005	-0.904489	-0.892019	-0.851699	-0.785946	-0.534248	-0.284719	-0.069662
chrIV	Peak502	866792	chrIV	866957	-0.167275	-0.189095	-0.262221	-0.208753	-0.064783	0.019371	-0.009316	-0.244794	-0.087593	0.009029	5.00E-04	2.66E-04	4.74E-02	9.29E-01	62.7171188257348	-0.206409	-0.206409	-0.206409	-0.206514	-0.203802	-0.194994	-0.180497	-0.123681	-0.065811	-0.015293
chrXIV	Peak526	137974	chrXIV	137936	-0.35365	-0.666666	-0.554694	-0.248174	-0.254258	-0.252329	-0.126111	-0.399176	-0.165338	-0.015993	1.00E-03	2.64E-04	7.58E-02	8.46E-01	63.1516460476542	-0.44648	-0.44648	-0.44648	-0.446709	-0.440808	-0.421657	-0.390188	-0.267347	-0.142783	-0.034229
chrV	Peak667	311513	chrV	311872	-0.387572	-0.588996	-0.323176	-0.284539	-0.223578	-0.213443	-0.110761	-0.333669	-0.251635	0.054434	4.00E-03	2.63E-04	6.19E-02	8.65E-01	63.371428433822	-0.391412	-0.391412	-0.391412	-0.391611	-0.386474	-0.369792	-0.342358	-0.235038	-0.12592	-0.03066
chrIV	Peak058	1451024	chrIV	1450817	-1.680715	-2.117804	-1.885023	-1.126272	-1.354053	-0.950829	-0.670054	-0.501572	-0.70696	-0.202304	5.00E-04	2.60E-04	1.74E-01	4.82E-01	64.2159051751983	-1.653851	-1.653851	-1.653851	-1.654864	-1.628847	-1.545807	-1.413742	-0.937806	-0.495909	-0.126572
chrXVI	Peak253	172928	chrXVI	172939	-1.199979	-1.523621	-1.509092	-0.92815	-1.02482	-0.700448	-0.476331	-0.446346	-0.445692	-0.235823	1.00E-03	2.61E-04	1.47E-01	5.87E-01	63.9103169529913	-1.268854	-1.268854	-1.268854	-1.269571	-1.251108	-1.191709	-1.095808	-0.737688	-0.392316	-0.09853
chrXII	Peak424	950273	chrXII	950466	-0.701129	-1.030734	-0.859603	-0.534948	-0.59072	-0.34899	-0.232304	-0.095317	-0.451549	-0.167962	1.00E-03	2.60E-04	1.71E-01	7.39E-01	64.0600627148014	-0.769896	-0.769896	-0.769896	-0.770297	-0.759949	-0.726419	-0.671545	-0.459578	-0.247143	-0.062889
chrV	Peak501	246777	chrV	247067	-0.885984	-0.748339	-1.285229	-0.714393	-0.711685	-0.608939	-0.405746	-0.499841	-0.321408	-0.111225	4.00E-03	2.60E-04	6.92E-02	7.00E-01	64.0530215539698	-0.891527	-0.891527	-0.891527	-0.891999	-0.879828	-0.840441	-0.776153	-0.529472	-0.284153	-0.072221
chrVII	Peak096	856864	chrVII	856839	-1.609135	-2.046789	-2.022856	-1.209697	-1.187703	-0.952597	-0.64364	-0.613014	-0.668561	-0.213379	2.00E-03	2.56E-04	1.71E-01	4.76E-01	65.0000143000031	-1.680096	-1.680096	-1.680096	-1.68112	-1.654828	-1.570885	-1.437406	-0.956498	-0.509941	-0.136382
chrXI	Peak171	431174	chrXI	431336	-1.709806	-2.139938	-1.841515	-1.315399	-1.46262	-0.898255	-0.764288	-0.383015	-0.659556	-0.294335	1.00E-03	2.58E-04	1.94E-01	4.66E-01	64.6702193898391	-1.720905	-1.720905	-1.720905	-1.72197	-1.694637	-1.607501	-1.469277	-0.974013	-0.516822	-0.135532
chrVII	Peak282	483521	chrVII	483582	-1.15266	-1.503768	-1.407099	-1.133164	-1.077579	-0.775417	-0.423158	-0.37074	-0.645115	-0.179858	1.00E-03	2.55E-04	1.64E-01	5.80E-01	65.2987109120284	-1.290348	-1.290348	-1.290348	-1.291066	-1.272595	-1.2131	-1.116957	-0.757074	-0.40882	-0.111591
chrIV	Peak290	721943	chrIV	721989	-0.74071	-0.831836	-0.798988	-0.684645	-0.751913	-0.447732	-0.359053	-0.457958	-0.389905	-0.021398	1.00E-03	2.58E-04	4.76E-02	7.42E-01	64.570601624958	-0.762944	-0.762944	-0.762944	-0.763339	-0.75317	-0.7202	-0.666208	-0.457277	-0.247383	-0.064979
chrXIV	Peak470	350068	chrXIV	350105	-0.526547	-0.699591	-0.636812	-0.697341	-0.358073	-0.364825	-0.106285	-0.206967	-0.392332	-0.096075	2.00E-03	2.55E-04	1.20E-01	7.82E-01	65.4566353063927	-0.638343	-0.638343	-0.638343	-0.638664	-0.630379	-0.60346	-0.559243	-0.386739	-0.211679	-0.058551
chrXIV	Peak515	349345	chrXIV	350105	-0.526547	-0.699591	-0.636812	-0.697341	-0.358073	-0.364825	-0.106285	-0.206967	-0.392332	-0.096075	2.00E-03	2.55E-04	1.20E-01	7.82E-01	65.4566353063927	-0.638343	-0.638343	-0.638343	-0.638664	-0.630379	-0.60346	-0.559243	-0.386739	-0.211679	-0.058551
chrXIV	Peak639	503251	chrXIV	503114	-0.362661	-0.415237	-0.314576	-0.213872	-0.162918	-0.057662	-0.148357	-0.059827	-0.284849	-0.016224	5.00E-04	2.56E-04	6.46E-02	8.88E-01	65.1506373947459	-0.324666	-0.324666	-0.324666	-0.324827	-0.320692	-0.307238	-0.285061	-0.197755	-0.108204	-0.029458
chrIV	Peak640	722637	chrIV	721989	-0.74071	-0.831836	-0.798988	-0.684645	-0.751913	-0.447732	-0.359053	-0.457958	-0.389905	-0.021398	1.00E-03	2.58E-04	4.76E-02	7.42E-01	64.570601624958	-0.762944	-0.762944	-0.762944	-0.763339	-0.75317	-0.7202	-0.666208	-0.457277	-0.247383	-0.064979
chrXIII	Peak176	500984	chrXIII	500965	-0.853776	-1.076275	-0.763486	-0.440515	-0.655682	-0.410198	-0.405854	-0.323581	-0.435804	-0.058271	4.00E-03	2.52E-04	9.09E-02	7.41E-01	66.1354403555547	-0.765174	-0.765174	-0.765174	-0.765561	-0.755591	-0.723212	-0.67011	-0.463766	-0.25527	-0.073153
chrIV	PeakPP003	1384851	chrIV	1384815	-0.738825	-0.858431	-0.51634	-0.416554	-0.452824	-0.289814	-0.221436	-0.223354	-0.339723	-0.099301	4.00E-03	2.53E-04	9.77E-02	7.88E-01	65.8691233214901	-0.621969	-0.621969	-0.621969	-0.622279	-0.614268	-0.588224	-0.545416	-0.378116	-0.207939	-0.058814
chrX	Peak102	157604	chrX	157671	-2.116765	-2.356404	-2.273474	-1.477797	-1.631724	-1.096824	-0.810764	-0.592701	-0.753447	-0.313141	2.00E-03	2.47E-04	1.82E-01	3.97E-01	67.3460536559479	-2.012012	-2.012012	-2.012012	-2.013308	-1.980111	-1.874812	-1.709707	-1.133027	-0.613751	-0.184471
chrVII	Peak310	271701	chrVII	271736	-0.504613	-0.826505	-0.444131	-0.644444	-0.231888	-0.402135	0.016462	-0.160669	-0.409124	-0.110853	1.00E-03	2.48E-04	1.88E-01	7.96E-01	67.0890323789113	-0.597545	-0.597545	-0.597545	-0.597838	-0.590293	-0.56573	-0.525296	-0.36662	-0.204306	-0.061413
chrXVI	Peak446	502825	chrXVI	502836	-0.6861	-0.501201	-0.616556	-0.637748	-0.355073	-0.235164	-0.274261	-0.315711	-0.224907	-0.136498	1.00E-03	2.48E-04	7.31E-02	7.92E-01	67.219696554157	-0.608787	-0.608787	-0.608787	-0.609085	-0.601403	-0.576398	-0.535236	-0.373724	-0.208518	-0.063059
chrXI	Peak487	551060	chrXI	551233	-0.763053	-0.815187	-0.841848	-0.545379	-0.618749	-0.445936	-0.32714	-0.196447	-0.423788	-0.122727	1.00E-03	2.47E-04	8.10E-02	7.50E-01	67.4843884989866	-0.736531	-0.736531	-0.736531	-0.736895	-0.727513	-0.696995	-0.646853	-0.451056	-0.251915	-0.077059
chrXVI	Peak591	257202	chrXVI	257209	-0.609198	-0.853127	-0.257206	-0.399154	-0.297421	-0.131522	-0.140499	-0.145671	-0.304304	-0.113201	2.00E-03	2.49E-04	1.45E-01	8.24E-01	66.8835029833387	-0.512434	-0.512434	-0.512434	-0.512684	-0.506242	-0.485262	-0.450693	-0.314691	-0.175161	-0.052162
chrIV	Peak609	215947	chrIV	216789	-1.663064	-1.92996	-1.959366	-1.31006	-1.421025	-1.150865	-0.798796	-0.402901	-0.766914	-0.244945	5.00E-04	2.50E-04	1.50E-01	4.73E-01	66.6521631559639	-1.691232	-1.691232	-1.691232	-1.692241	-1.66633	-1.583459	-1.451466	-0.973993	-0.528426	-0.15421
chrV	Peak615	18936	chrV	19035	-0.268307	-0.354201	-0.402566	-0.238123	-0.154498	-0.145948	-0.153226	-0.263804	-0.059156	-0.072695	2.00E-03	2.51E-04	3.09E-02	8.91E-01	66.5067578181687	-0.314304	-0.314304	-0.314304	-0.314456	-0.310534	-0.297752	-0.276657	-0.193301	-0.107349	-0.031407
chrXI	Peak666	630211	chrXI	630135	-0.126537	-0.407659	-0.140285	-0.129743	-0.139634	-0.160886	-0.055476	-0.134844	0.094526	-0.191162	2.00E-03	2.50E-04	5.10E-02	9.32E-01	66.7695986799918	-0.196274	-0.196274	-0.196274	-0.196368	-0.193939	-0.186021	-0.172938	-0.121108	-0.067486	-0.020006
chrXVI	Peak697	297228	chrXVI	297329	-0.300695	-0.479801	-0.317286	-0.296257	-0.213803	-0.237836	-0.135031	-0.089536	-0.277474	-0.018087	1.00E-03	2.49E-04	4.01E-02	8.80E-01	66.8938381409935	-0.346537	-0.346537	-0.346537	-0.346704	-0.342396	-0.328356	-0.305179	-0.213576	-0.119067	-0.035496
chrIII	Peak071	178474	chrIII	178600	-1.830613	-2.328047	-2.03801	-1.341246	-1.61137	-1.052479	-0.794615	-0.571095	-0.838377	-0.238494	5.00E-04	2.44E-04	1.63E-01	4.37E-01	68.1784278545421	-1.838464	-1.838464	-1.838464	-1.839579	-1.810971	-1.719667	-1.574989	-1.057673	-0.580468	-0.181293
chrXII	Peak672	201755	chrXII	202716	-0.751731	-1.015931	-0.969993	-0.530726	-0.672737	-0.55829	-0.444359	-0.214622	-0.342704	-0.193883	1.00E-03	2.46E-04	7.89E-02	7.28E-01	67.6571676003356	-0.80395	-0.80395	-0.80395	-0.80435	-0.794052	-0.760571	-0.705622	-0.491674	-0.274801	-0.08468
chrXIII	Peak706	221023	chrXIII	221410	-0.362953	-0.255502	-0.404948	-0.229787	-0.311556	-0.17673	-0.236766	-0.275296	-0.029494	-0.077255	2.00E-03	2.44E-04	1.79E-02	8.92E-01	68.3753951414085	-0.311465	-0.311465	-0.311465	-0.311612	-0.307828	-0.295473	-0.27505	-0.193972	-0.109808	-0.034987
chrXII	Peak155	1012244	chrXII	1012348	-1.841678	-1.897825	-2.357998	-1.438845	-1.368527	-1.10602	-0.71774	-0.711001	-0.739005	-0.271414	5.00E-04	2.41E-04	1.53E-01	4.35E-01	69.1374453796897	-1.847792	-1.847792	-1.847792	-1.848901	-1.82046	-1.729605	-1.585529	-1.069404	-0.592218	-0.19231
chrVII	Peak465	1050397	chrVII	1049641	-0.177475	-0.12253	-0.328711	0.004812	-0.043523	-0.168539	-0.071259	-0.083436	0.010393	-0.092233	1.00E-03	2.43E-04	3.31E-02	9.48E-01	68.5948401863694	-0.151036	-0.151036	-0.151036	-0.151107	-0.149288	-0.143346	-0.133513	-0.094366	-0.053578	-0.017233
chrIV	Peak495	1080607	chrIV	1080484	-0.409381	-0.612067	-0.618062	-0.474558	-0.39832	-0.341995	-0.264315	-0.284462	-0.283355	-0.048303	4.00E-03	2.42E-04	3.34E-02	8.20E-01	68.9134091987273	-0.525726	-0.525726	-0.525726	-0.525975	-0.519546	-0.498569	-0.463949	-0.327123	-0.185817	-0.060478
chrXIV	Peak563	605969	chrXIV	605095	-0.165878	-0.665512	-0.296779	-0.19867	-0.227003	-0.081758	-0.173189	-0.213693	-0.212917	0.010607	1.00E-03	2.43E-04	7.20E-02	8.90E-01	68.549417549309	-0.318653	-0.318653	-0.318653	-0.318803	-0.314939	-0.302325	-0.281468	-0.198652	-0.112645	-0.036151
chrXV	Peak564	931302	chrXV	931256	-0.439677	-0.747729	-0.562936	-0.340565	-0.351563	-0.266171	-0.185274	-0.251984	-0.253169	-0.093232	1.00E-03	2.42E-04	6.77E-02	8.23E-01	68.8692427895625	-0.514833	-0.514833	-0.514833	-0.515077	-0.508782	-0.488245	-0.454347	-0.320342	-0.181909	-0.059104
chrX	Peak774	606617	chrX	607586	-1.352388	-1.463948	-1.603509	-1.048256	-1.169997	-0.786884	-0.606491	-0.398201	-0.577794	-0.268028	1.00E-03	2.42E-04	1.34E-01	5.63E-01	68.951783948135	-1.352206	-1.352206	-1.352206	-1.352929	-1.334328	-1.274246	-1.176968	-0.810934	-0.45406	-0.14711
chrXIV	PeakPP002	276079	chrXIV	275973	-0.597209	-0.86563	-0.45259	-0.524938	-0.456154	-0.356903	-0.134774	-0.153625	-0.386932	-0.115866	2.00E-03	2.42E-04	1.09E-01	7.94E-01	68.7335391765365	-0.601892	-0.601892	-0.601892	-0.60218	-0.594751	-0.57053	-0.530603	-0.373303	-0.211491	-0.068311
chrII	Peak025	682056	chrII	682310	-1.729361	-1.837324	-1.870507	-1.424172	-1.268205	-0.90224	-0.571098	-0.354504	-0.689834	-0.393309	1.00E-03	2.39E-04	2.54E-01	4.70E-01	69.8158063544113	-1.704234	-1.704234	-1.704234	-1.70521	-1.68015	-1.599736	-1.471228	-1.002581	-0.560945	-0.187205
chrXII	Peak471	202813	chrXII	202798	-0.802504	-1.075062	-1.000718	-0.56478	-0.743838	-0.572823	-0.469757	-0.257163	-0.362488	-0.203612	1.00E-03	2.39E-04	7.69E-02	7.15E-01	69.6143324215248	-0.846964	-0.846964	-0.846964	-0.847376	-0.836761	-0.802202	-0.745432	-0.523802	-0.298214	-0.099559
chrXI	Peak533	487859	chrXI	487823	-0.720362	-0.59171	-0.946679	-0.731986	-0.705886	-0.434904	-0.247348	-0.184213	-0.365256	-0.20042	2.00E-03	2.40E-04	1.01E-01	7.48E-01	69.57687242496	-0.742144	-0.742144	-0.742144	-0.742501	-0.733313	-0.703372	-0.654091	-0.460701	-0.262631	-0.087616
chrXII	Peak594	109163	chrXII	109345	-0.421803	-0.759752	-0.626206	-0.469006	-0.506759	-0.3967	-0.327587	-0.236228	-0.31459	-0.07135	4.00E-03	2.38E-04	3.70E-02	8.07E-01	70.0580655258691	-0.563076	-0.563076	-0.563076	-0.56334	-0.55654	-0.534338	-0.497677	-0.352579	-0.202385	-0.06881
chrXII	Peak676	220070	chrXII	220999	-0.045912	-0.085649	-0.35161	-0.18903	-0.131377	-0.269182	-0.181225	-0.18925	0.005902	-0.015643	2.00E-05	2.37E-04	3.08E-02	9.43E-01	70.3613703693071	-0.163291	-0.163291	-0.163291	-0.163365	-0.161446	-0.155165	-0.144757	-0.103157	-0.059561	-0.020501
chrXII	Peak300	759158	chrXII	759187	-0.416844	-0.788818	-0.517715	-0.368396	-0.372506	-0.239689	-0.167831	-0.247765	-0.299666	-0.077574	1.00E-03	2.35E-04	7.75E-02	8.24E-01	70.8386373763069	-0.514058	-0.514058	-0.514058	-0.514295	-0.508178	-0.488185	-0.455131	-0.323855	-0.187339	-0.065499
chrXIII	Peak319	733404	chrXIII	732651	-1.919234	-2.160949	-2.341659	-1.501046	-1.601172	-1.267686	-0.914876	-0.605554	-0.693138	-0.372366	2.00E-03	2.35E-04	1.31E-01	4.12E-01	70.8375835883486	-1.945381	-1.945381	-1.945381	-1.946553	-1.916522	-1.820667	-1.669095	-1.129531	-0.633665	-0.218733
chrV	Peak650	448725	chrV	449622	-0.097195	-0.158458	-0.114589	-0.125287	-0.033282	-0.105235	0.013861	-0.058623	0.009089	-0.104814	5.00E-04	2.34E-04	1.62E-02	9.57E-01	71.2961236012414	-0.12371	-0.12371	-0.12371	-0.123765	-0.122331	-0.117633	-0.10984	-0.078619	-0.045786	-0.016277
chrXI	Peak699	39039	chrXI	39140	-0.393879	-0.645147	-0.309269	-0.185898	-0.292218	-0.080964	-0.142686	-0.205416	-0.201353	-0.063607	1.00E-03	2.36E-04	7.34E-02	8.71E-01	70.5278999203458	-0.373953	-0.373953	-0.373953	-0.374125	-0.369699	-0.355228	-0.331276	-0.235841	-0.136216	-0.047139
chrVII	Peak024	1011336	chrVII	1011272	-1.271059	-1.579307	-1.4483	-1.139535	-1.08881	-0.728597	-0.546055	-0.344065	-0.732518	-0.247538	1.00E-03	2.33E-04	1.75E-01	5.64E-01	71.5498279441288	-1.349827	-1.349827	-1.349827	-1.350523	-1.332609	-1.274593	-1.1804	-0.823443	-0.472251	-0.168007
chrXIII	Peak175	553071	chrXIII	552356	-1.828057	-2.010724	-1.9157	-1.353843	-1.526505	-1.244632	-0.768836	-0.416466	-0.839943	-0.320545	2.00E-03	2.31E-04	1.66E-01	4.57E-01	72.1042812493826	-1.753794	-1.753794	-1.753794	-1.75478	-1.729465	-1.64813	-1.518095	-1.043311	-0.594989	-0.214513
chrXVI	Peak217	76510	chrXVI	76332	-2.171122	-2.548389	-2.523314	-1.582764	-1.789831	-1.280631	-0.937134	-0.831664	-0.925427	-0.29012	4.00E-03	2.31E-04	1.34E-01	3.68E-01	72.2309332727749	-2.150772	-2.150772	-2.150772	-2.152122	-2.117575	-2.00783	-1.835972	-1.237118	-0.698392	-0.251648
chrXVI	Peak231	302840	chrXVI	302719	-1.341061	-1.69977	-1.531948	-1.102816	-1.22448	-1.029028	-0.666134	-0.443747	-0.62855	-0.281116	2.00E-03	2.30E-04	1.06E-01	5.49E-01	72.4113171357906	-1.401652	-1.401652	-1.401652	-1.402375	-1.383789	-1.323606	-1.225983	-0.856844	-0.494468	-0.180663
chrVII	Peak273	366247	chrVII	366476	-1.786791	-2.058511	-2.018106	-1.284989	-1.523958	-1.169328	-0.825442	-0.449776	-0.772898	-0.34329	2.00E-03	2.30E-04	1.55E-01	4.58E-01	72.3626177611151	-1.752515	-1.752515	-1.752515	-1.753497	-1.728294	-1.647298	-1.517758	-1.044377	-0.596935	-0.216943
